group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
add_remove_component,planck_ecs,,,,1000600.0,ns,12
add_remove_component,planck_ecs,,,,2004800.0,ns,24
add_remove_component,planck_ecs,,,,2976300.0,ns,36
add_remove_component,planck_ecs,,,,3980000.0,ns,48
add_remove_component,planck_ecs,,,,4976900.0,ns,60
add_remove_component,planck_ecs,,,,6351800.0,ns,72
add_remove_component,planck_ecs,,,,6892500.0,ns,84
add_remove_component,planck_ecs,,,,7848000.0,ns,96
add_remove_component,planck_ecs,,,,8794500.0,ns,108
add_remove_component,planck_ecs,,,,9852500.0,ns,120
add_remove_component,planck_ecs,,,,11007700.0,ns,132
add_remove_component,planck_ecs,,,,11794900.0,ns,144
add_remove_component,planck_ecs,,,,13335700.0,ns,156
add_remove_component,planck_ecs,,,,14062900.0,ns,168
add_remove_component,planck_ecs,,,,14853600.0,ns,180
add_remove_component,planck_ecs,,,,51389400.0,ns,192
add_remove_component,planck_ecs,,,,22942500.0,ns,204
add_remove_component,planck_ecs,,,,17833300.0,ns,216
add_remove_component,planck_ecs,,,,18563000.0,ns,228
add_remove_component,planck_ecs,,,,20073400.0,ns,240
add_remove_component,planck_ecs,,,,21163100.0,ns,252
add_remove_component,planck_ecs,,,,21902900.0,ns,264
add_remove_component,planck_ecs,,,,22795000.0,ns,276
add_remove_component,planck_ecs,,,,23532900.0,ns,288
add_remove_component,planck_ecs,,,,24572900.0,ns,300
add_remove_component,planck_ecs,,,,26209900.0,ns,312
add_remove_component,planck_ecs,,,,26686700.0,ns,324
add_remove_component,planck_ecs,,,,28220200.0,ns,336
add_remove_component,planck_ecs,,,,28563700.0,ns,348
add_remove_component,planck_ecs,,,,30043800.0,ns,360
add_remove_component,planck_ecs,,,,30335800.0,ns,372
add_remove_component,planck_ecs,,,,31945600.0,ns,384
add_remove_component,planck_ecs,,,,32275100.0,ns,396
add_remove_component,planck_ecs,,,,34254300.0,ns,408
add_remove_component,planck_ecs,,,,34637100.0,ns,420
add_remove_component,planck_ecs,,,,35340600.0,ns,432
add_remove_component,planck_ecs,,,,37656800.0,ns,444
add_remove_component,planck_ecs,,,,37897500.0,ns,456
add_remove_component,planck_ecs,,,,38667800.0,ns,468
add_remove_component,planck_ecs,,,,39790100.0,ns,480
add_remove_component,planck_ecs,,,,40381800.0,ns,492
add_remove_component,planck_ecs,,,,41346900.0,ns,504
add_remove_component,planck_ecs,,,,42400600.0,ns,516
add_remove_component,planck_ecs,,,,43972200.0,ns,528
add_remove_component,planck_ecs,,,,44356600.0,ns,540
add_remove_component,planck_ecs,,,,45287200.0,ns,552
add_remove_component,planck_ecs,,,,46423000.0,ns,564
add_remove_component,planck_ecs,,,,47378300.0,ns,576
add_remove_component,planck_ecs,,,,48413100.0,ns,588
add_remove_component,planck_ecs,,,,49913300.0,ns,600
add_remove_component,planck_ecs,,,,50093000.0,ns,612
add_remove_component,planck_ecs,,,,51517700.0,ns,624
add_remove_component,planck_ecs,,,,52538300.0,ns,636
add_remove_component,planck_ecs,,,,54013800.0,ns,648
add_remove_component,planck_ecs,,,,54469000.0,ns,660
add_remove_component,planck_ecs,,,,55360900.0,ns,672
add_remove_component,planck_ecs,,,,56128600.0,ns,684
add_remove_component,planck_ecs,,,,57373000.0,ns,696
add_remove_component,planck_ecs,,,,58417500.0,ns,708
add_remove_component,planck_ecs,,,,59437500.0,ns,720
add_remove_component,planck_ecs,,,,60143000.0,ns,732
add_remove_component,planck_ecs,,,,61933600.0,ns,744
add_remove_component,planck_ecs,,,,63962700.0,ns,756
add_remove_component,planck_ecs,,,,63449400.0,ns,768
add_remove_component,planck_ecs,,,,64164700.0,ns,780
add_remove_component,planck_ecs,,,,64983900.0,ns,792
add_remove_component,planck_ecs,,,,65704000.0,ns,804
add_remove_component,planck_ecs,,,,67805200.0,ns,816
add_remove_component,planck_ecs,,,,68460300.0,ns,828
add_remove_component,planck_ecs,,,,68977200.0,ns,840
add_remove_component,planck_ecs,,,,70101100.0,ns,852
add_remove_component,planck_ecs,,,,71109800.0,ns,864
add_remove_component,planck_ecs,,,,72228100.0,ns,876
add_remove_component,planck_ecs,,,,74303300.0,ns,888
add_remove_component,planck_ecs,,,,75228500.0,ns,900
add_remove_component,planck_ecs,,,,75467600.0,ns,912
add_remove_component,planck_ecs,,,,77672700.0,ns,924
add_remove_component,planck_ecs,,,,80080500.0,ns,936
add_remove_component,planck_ecs,,,,80392800.0,ns,948
add_remove_component,planck_ecs,,,,81256900.0,ns,960
add_remove_component,planck_ecs,,,,80611000.0,ns,972
add_remove_component,planck_ecs,,,,81232100.0,ns,984
add_remove_component,planck_ecs,,,,83922700.0,ns,996
add_remove_component,planck_ecs,,,,84818500.0,ns,1008
add_remove_component,planck_ecs,,,,84396700.0,ns,1020
add_remove_component,planck_ecs,,,,84949700.0,ns,1032
add_remove_component,planck_ecs,,,,85805400.0,ns,1044
add_remove_component,planck_ecs,,,,87963500.0,ns,1056
add_remove_component,planck_ecs,,,,88129600.0,ns,1068
add_remove_component,planck_ecs,,,,88841700.0,ns,1080
add_remove_component,planck_ecs,,,,89883300.0,ns,1092
add_remove_component,planck_ecs,,,,91631900.0,ns,1104
add_remove_component,planck_ecs,,,,94969300.0,ns,1116
add_remove_component,planck_ecs,,,,95567000.0,ns,1128
add_remove_component,planck_ecs,,,,94053400.0,ns,1140
add_remove_component,planck_ecs,,,,96648200.0,ns,1152
add_remove_component,planck_ecs,,,,96873500.0,ns,1164
add_remove_component,planck_ecs,,,,99080100.0,ns,1176
add_remove_component,planck_ecs,,,,98390200.0,ns,1188
add_remove_component,planck_ecs,,,,100520900.0,ns,1200
